mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
pvalue,0.3396219
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
parameter_id,JAXLA_GRS_011_001
analysis_id,lr7736us6x330y6
gene_symbol,Cdin1
mouse_strain,C57BL
