pvalue,0.2726356
mouse_strain,C57BL
parameter_name,Radius
gene_symbol,Ola1
analysis_id,i6qzd54149x8id2
mouse_life_stage,Early adult
gene_accession_id,MGI:1914309
parameter_id,IMPC_XRY_022_001
