mouse_strain,C57BL
pvalue,0.3176938
parameter_name,Liver weight
parameter_id,UCD_OWT_008_001
gene_symbol,Pex19
mouse_life_stage,Early adult
gene_accession_id,MGI:1334458
analysis_id,k7z1dt59i18z0as
