parameter_id,ESLIM_016_001_005
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
analysis_id,9lblk0yq3ne2056
gene_symbol,Slc30a4
pvalue,0.9421087
mouse_strain,C57BL
parameter_name,Mean cell volume
