gene_symbol,Lpgat1
pvalue,0.1981701
analysis_id,0992amz8h1rc81k
parameter_name,Time mobile dark side
parameter_id,JAX_LDT_005_001
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
mouse_strain,C57BL
