parameter_id,IMPC_OFD_018_001
mouse_life_stage,Early adult
gene_accession_id,MGI:107414
parameter_name,Latency to center entry
mouse_strain,C57BL
pvalue,0.7798433
analysis_id,01kxwp6081s0kah
gene_symbol,Tnfsf10
