parameter_id,IMPC_CBC_008_001
mouse_strain,C57BL
gene_symbol,Nanp
analysis_id,9e4y0h61t83hgp2
pvalue,0.3094659
mouse_life_stage,Early adult
gene_accession_id,MGI:1914561
parameter_name,Total bilirubin
