parameter_id,MGP_PBI_030_001
mouse_life_stage,Early adult
analysis_id,gmoo742991r9igu
gene_accession_id,MGI:2385156
pvalue,0.9698068
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
gene_symbol,Sdcbp2
