mouse_life_stage,Early adult
parameter_name,Naive CD8+ T cells - % of CD45+
gene_accession_id,MGI:107414
analysis_id,l8h2x95sonfd687
parameter_id,MGP_MLN_076_001
mouse_strain,C57BL
gene_symbol,Tnfsf10
pvalue,0.8543461
