parameter_id,IMPC_HEM_006_001
parameter_name,Mean corpuscular hemoglobin
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,1.235087
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,0fvhwjf22lc3v00
