mouse_life_stage,Early adult
pvalue,0.8307203
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
parameter_id,MGP_MLN_006_001
analysis_id,6v3kwz1k6a7kh5f
mouse_strain,C57BL
