mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCD_OWT_008_001
analysis_id,3ht1s7p4fp3dr84
gene_accession_id,MGI:1913506
parameter_name,Liver weight
gene_symbol,Ssr2
pvalue,0.2821246
