parameter_id,IMPC_CBC_004_001
mouse_life_stage,Early adult
analysis_id,iiw90345h5p354e
gene_accession_id,MGI:95457
pvalue,0.9947778
mouse_strain,C3H
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_symbol,Mecom
