parameter_id,JAX_OFD_021_001
gene_accession_id,MGI:1276578
parameter_name,Number of rears - total
mouse_life_stage,Early adult
pvalue,0.590294
analysis_id,9rv09957dc49036
gene_symbol,Gfi1b
mouse_strain,C57BL
