mouse_life_stage,E9.5
parameter_id,ESLIM_011_001_010
pvalue,0.8255642
gene_accession_id,MGI:1914515
mouse_strain,C57BL
parameter_name,PP4 + pulse startle magnitude
gene_symbol,Slc39a10
analysis_id,p9c9n0nkdd1tc0v
