mouse_life_stage,Early adult
gene_symbol,Tiprl
pvalue,0.4167575
mouse_strain,C57BL
analysis_id,293k71y9r39262p
parameter_id,IMPC_ECH_003_001
gene_accession_id,MGI:1915087
parameter_name,Stroke Volume
