gene_accession_id,MGI:103302
gene_symbol,Bmp7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_006_001
pvalue,0.2026464
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,l51556uq579p71w
