mouse_life_stage,E15.5
parameter_id,MGP_CSD_064_001
parameter_name,Head morphology
analysis_id,n3mtv8v9nu79zkp
gene_accession_id,MGI:2444554
mouse_strain,C57BL
gene_symbol,Mapkap1
pvalue,0.7173283
