parameter_id,JAX_OFD_014_001
parameter_name,Center distance travelled
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
pvalue,0.2984995
gene_symbol,Hspa5
mouse_strain,C57BL
analysis_id,0ir5edpt32xw1xi
