parameter_id,MGP_PBI_011_001
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,179ii60d594rrc3
pvalue,0.6477156
gene_symbol,Secisbp2l
parameter_name,KLRG1+ mature NK cell percentage
