parameter_id,IMPC_CBC_012_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
parameter_name,Aspartate aminotransferase
analysis_id,81i1po2om642v65
pvalue,0.2466204
mouse_strain,C57BL
