mouse_life_stage,Middle aged adult
pvalue,0.1105165
gene_symbol,Slc30a4
parameter_name,Forelimb grip strength normalised against body weight
mouse_strain,C57BL
analysis_id,q022py2rs7d68ej
gene_accession_id,MGI:1345282
parameter_id,IMPC_GRS_010_001
