parameter_id,IMPC_EYE_024_001
gene_symbol,Sfpq
analysis_id,119hz13rpj94h55
mouse_life_stage,Early adult
gene_accession_id,MGI:1918764
pvalue,0.6122808
mouse_strain,C57BL
parameter_name,Retinal Blood Vessels
