mouse_life_stage,E12.5
parameter_id,IMPC_EYE_010_001
pvalue,0.5565813
gene_symbol,Bmi1
analysis_id,m65s44k13jzl0xs
parameter_name,Iris/Pupil
mouse_strain,C57BL
gene_accession_id,MGI:88174
