parameter_id,IMPC_CSD_036_001
mouse_life_stage,Early adult
gene_symbol,Pld1
parameter_name,Startle response
analysis_id,v5m9sk3n140i5e0
pvalue,0.5465976
gene_accession_id,MGI:109585
mouse_strain,C57BL
