parameter_id,ESLIM_011_001_704
parameter_name,Prepulse inhibition - PP4
mouse_strain,C57BL
analysis_id,4sxw69731b97gr5
gene_accession_id,MGI:107414
gene_symbol,Tnfsf10
mouse_life_stage,Early adult
pvalue,0.9207647
