mouse_strain,C57BL
parameter_id,IMPC_DXA_003_001
gene_accession_id,MGI:1341628
gene_symbol,Atrn
pvalue,1.043862
analysis_id,1gx6650e10qak35
parameter_name,Lean mass
mouse_life_stage,Early adult
