mouse_life_stage,Early adult
pvalue,0.9010236
parameter_name,Whole arena average speed
gene_symbol,Rnf114
analysis_id,6wdn7e036t850n7
mouse_strain,C57BL
gene_accession_id,MGI:1933159
parameter_id,IMPC_OFD_009_001
