mouse_life_stage,Early adult
pvalue,0.1793637
gene_symbol,Ppm1j
parameter_id,IMPC_XRY_022_001
mouse_strain,C57BL
parameter_name,Radius
analysis_id,q993z620i5wha4f
gene_accession_id,MGI:1919137
