parameter_id,IMPC_EYE_062_001
gene_accession_id,MGI:2446274
pvalue,0.820768
analysis_id,bl34s384354wn40
mouse_life_stage,Early adult
gene_symbol,Frmpd1
parameter_name,Right total retinal thickness
mouse_strain,C57BL
