pvalue,0.2770766
analysis_id,3k3dyt0x8jcov94
parameter_name,Total T cells - % of CD45+
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_001_001
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
