parameter_id,M-G-P_014_001_009
pvalue,0.3392175
gene_symbol,Pglyrp3
mouse_life_stage,Early adult
parameter_name,lens
mouse_strain,C57BL
gene_accession_id,MGI:2685266
analysis_id,074q205hw4u2167
