parameter_id,MGP_MLN_013_001
pvalue,0.4977116
mouse_life_stage,Early adult
gene_symbol,Slc30a4
analysis_id,mm94a1834ccv4hk
gene_accession_id,MGI:1345282
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_strain,C57BL
