parameter_id,MGP_PBI_003_001
gene_accession_id,MGI:1914515
mouse_strain,C57BL
gene_symbol,Slc39a10
analysis_id,2727ru7w8m5l057
parameter_name,CD4+ alpha beta T cell percentage
pvalue,0.3379186
mouse_life_stage,E9.5
