mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:109356
gene_symbol,Snap23
analysis_id,ud931it5eb8vskf
pvalue,0.4126397
parameter_id,MGP_IMM_007_001
