parameter_id,IMPC_EYE_001_001
gene_accession_id,MGI:1924315
parameter_name,Eye
mouse_strain,C57BL
mouse_life_stage,E9.5
analysis_id,0bo9nzf6f7xf894
gene_symbol,Ints7
pvalue,0.1727173
