parameter_id,IMPC_CBC_024_001
gene_symbol,Slc45a3
mouse_life_stage,Early adult
pvalue,0.7471374
analysis_id,j9gk5rq712e0tyt
gene_accession_id,MGI:1922082
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_strain,C57BL
