parameter_id,ESLIM_011_001_704
pvalue,0.3941806
gene_symbol,Inpp1
gene_accession_id,MGI:104848
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Prepulse inhibition - PP4
analysis_id,7b0p6qc26ejo61c
