parameter_id,IMPC_IMM_065_001
mouse_strain,C57BL
gene_accession_id,MGI:99915
pvalue,0.9502531
gene_symbol,Lamb3
mouse_life_stage,Early adult
parameter_name,B2B Cells
analysis_id,00q73n7ouv9brcq
