parameter_id,IMPC_CBC_012_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Tnfsf10
analysis_id,4e4p45f0l286494
pvalue,0.5118056
parameter_name,Aspartate aminotransferase
gene_accession_id,MGI:107414
