mouse_strain,C57BL
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_accession_id,MGI:1913838
analysis_id,gz0al26w844873c
mouse_life_stage,Early adult
gene_symbol,Cmpk1
parameter_id,IMPC_CBC_004_001
pvalue,0.8678996
