parameter_id,IMPC_EYE_017_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
parameter_name,Lens Opacity
mouse_strain,C57BL
pvalue,0.9950209
analysis_id,7sj1d3041252i19
