gene_symbol,Mecom
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_accession_id,MGI:95457
parameter_id,IMPC_GEP_017_001
pvalue,0.4589899
analysis_id,zn0nv7gjw0liky8
parameter_name,Facial Morphology
