parameter_id,IMPC_CBC_003_001
gene_accession_id,MGI:2448481
parameter_name,Chloride
gene_symbol,Mgst2
pvalue,0.3671237
mouse_strain,C57BL
analysis_id,62ogi8u82mxg5q2
mouse_life_stage,Early adult
