mouse_strain,C57BL
parameter_id,IMPC_CBC_005_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2444777
parameter_name,Creatinine
pvalue,0.6907573
gene_symbol,Ncaph
analysis_id,1cym88s6e2ty22l
