parameter_id,IMPC_XRY_021_001
pvalue,0.1787844
mouse_strain,C57BL
parameter_name,Humerus
analysis_id,34z6bs27b48sy32
mouse_life_stage,Early adult
gene_accession_id,MGI:109585
gene_symbol,Pld1
