pvalue,0.1112378
mouse_life_stage,Early adult
gene_accession_id,MGI:1916222
parameter_id,MGP_IMM_015_001
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
analysis_id,mc2o608dzl0r6uw
gene_symbol,Tatdn3
