parameter_id,MGP_MLN_031_001
analysis_id,h32o345i1m64f6g
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
mouse_strain,C57BL
gene_symbol,Lpgat1
pvalue,0.07163151
