parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
pvalue,0.2619958
gene_symbol,Cpa3
gene_accession_id,MGI:88479
analysis_id,8v7ybgj1l34rnx2
mouse_life_stage,Early adult
mouse_strain,C57BL
