parameter_id,IMPC_HEM_037_001
analysis_id,1yavj92uhv265f2
pvalue,0.1776157
parameter_name,Basophil cell count
mouse_strain,C57BL
gene_symbol,Gfi1b
gene_accession_id,MGI:1276578
mouse_life_stage,Early adult
