parameter_id,JAX_OFD_012_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,2q394199l852w4t
parameter_name,Periphery permanence time
gene_accession_id,MGI:96757
gene_symbol,Lcn2
pvalue,0.9170874
