parameter_id,ESLIM_014_001_008
parameter_name,Cornea vascularisation
mouse_life_stage,Early adult
gene_symbol,Tnfsf8
mouse_strain,C59BL
gene_accession_id,MGI:88328
pvalue,0.5606941
analysis_id,04lpv457oya7wxh
