mouse_life_stage,Early adult
parameter_name,Lens
mouse_strain,C57BL
pvalue,0.5565826
gene_symbol,Dnajc5b
parameter_id,IMPC_EYE_016_001
gene_accession_id,MGI:1913576
analysis_id,07w01k46o8l1p60
