gene_symbol,Slc17a9
parameter_name,Shape of ribcage
Parameter_id,IMPC_XRY_059_001
Analysis_id,08xtp642r557pzs
Mouse_life_stage,Early adult
gene_accession_id,MGI:1919107
pvalue,0.3353091
Mouse_strain,C57BL
