mouse_life_stage,Late adult
parameter_name,Iron
gene_accession_id,MGI:2446186
parameter_id,IMPC_CBC_011_001
gene_symbol,Lpgat1
mouse_strain,C57BL
analysis_id,pealw1tbuk5656m
pvalue,0.3182817
