parameter_id,IMPC_HEM_039_001
gene_accession_id,MGI:891989
gene_symbol,Npbwr1
parameter_name,Large Unstained Cell (LUC) count
mouse_strain,C57BL
analysis_id,79o0a026187d754
mouse_life_stage,Early adult
pvalue,0.6986673
