mouse_strain,C57BL
analysis_id,0jj7985g99juk26
parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
pvalue,0.2723083
gene_symbol,Hnf4a
gene_accession_id,MGI:109128
mouse_life_stage,Late adult
