mouse_strain,C57BL
parameter_id,ESLIM_008_001_017
gene_accession_id,MGI:2139447
gene_symbol,Galnt13
mouse_life_stage,Late adult
analysis_id,7n9ab85u454n09n
pvalue,0.7086881
parameter_name,Limb grasping
