parameter_id,IMPC_DXA_007_001
pvalue,0.9270861
mouse_strain,C57BL
gene_symbol,Ncaph
analysis_id,1348056j7em961w
parameter_name,BMC/Body weight
gene_accession_id,MGI:2444777
mouse_life_stage,Early adult
