mouse_life_stage,Middle aged adult
pvalue,0.2425842
gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_id,HRWLLA_CBC_014_001
parameter_name,Alkaline phosphatase
gene_accession_id,MGI:2446186
analysis_id,apw5fk7916f481a
