parameter_id,IMPC_CSD_047_001
mouse_strain,C57BL
gene_symbol,Lurap1
gene_accession_id,MGI:1915325
parameter_name,Hindlimb digit - size
mouse_life_stage,Early adult
pvalue,0.284453
analysis_id,ld9y9fg6ygd3mbv
