gene_accession_id,MGI:1918764
gene_symbol,Sfpq
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_079_001
pvalue,0.760742
parameter_name,Aggression
analysis_id,28929e9x4fa741p
