mouse_strain,C58BL
gene_symbol,Hspa5
parameter_id,IMPC_ABR_002_001
mouse_life_stage,Early adult
pvalue,0.7936989
gene_accession_id,MGI:95835
analysis_id,5v3or70p8528w99
parameter_name,Click-evoked ABR threshold
