pvalue,0.3144435
parameter_name,Calcium
gene_symbol,AU040320
gene_accession_id,MGI:2140475
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_CBC_009_001
analysis_id,4798gvxe74prg96
